Time, Distance, CarPositionX, CarPositionY, CarPositionZ, Speed
0, 67.34563, -17.05, -0.003920317, 88.44, 0.705657
0.02, 67.34561, -17.05, -0.01105732, 88.44, 1.28466
0.088725, 67.34552, -17.05001, -0.04826957, 88.43999, 1.949278
0.1441654, 67.3454, -17.05002, -0.0793246, 88.43999, 2.016546
0.1919697, 67.34521, -17.05004, -0.07922888, 88.43996, 0.007479856
0.2411344, 67.3453, -17.05, -0.06003433, 88.43997, 1.405489
0.2906756, 67.34571, -17.04993, -0.04939449, 88.44, 0.7731865
0.3406298, 67.34623, -17.04986, -0.04889625, 88.44004, 0.03633086
0.3892434, 67.34621, -17.04987, -0.05535531, 88.44005, 0.4783162
0.4311661, 67.34586, -17.0499, -0.06137371, 88.44003, 0.5168216
0.4745112, 67.34536, -17.04993, -0.06368721, 88.44, 0.1921772
0.5160205, 67.34503, -17.04995, -0.06218773, 88.43998, 0.1300694
0.5547688, 67.3451, -17.04995, -0.05896235, 88.43997, 0.2996628
0.5988821, 67.34549, -17.04992, -0.05639207, 88.43998, 0.209764
0.641527, 67.34608, -17.04988, -0.05603582, 88.44001, 0.03043102
0.6878433, 67.34621, -17.04986, -0.05742109, 88.44002, 0.107684
0.7284683, 67.34608, -17.04985, -0.05879301, 88.44001, 0.121578
0.7681342, 67.34579, -17.04985, -0.0593881, 88.44, 0.0540139
0.8123594, 67.34551, -17.04985, -0.05913997, 88.43999, 0.02023904
0.853859, 67.34538, -17.04986, -0.05847842, 88.43998, 0.05739296
0.8990385, 67.34545, -17.04986, -0.0579164, 88.43998, 0.04478337
0.9431009, 67.34575, -17.04986, -0.05778056, 88.43998, 0.01109945
0.9852128, 67.34583, -17.04986, -0.0578928, 88.43998, 0.009596012
1.031094, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.072077, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.114387, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.16053, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.201628, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.24455, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.285996, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.333297, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.377563, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.417605, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.459267, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.500316, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.543231, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.589291, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.629878, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.669873, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.720235, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.773453, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.827283, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.882775, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.931864, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.980717, 67.34583, -17.04986, -0.0578928, 88.43998, 0
2.018476, 67.34583, -17.04986, -0.0578928, 88.43998, 0
2.052529, 67.34583, -17.04986, -0.0578928, 88.43998, 0
2.086153, 67.34583, -17.04986, -0.0578928, 88.43998, 0
2.120332, 67.34583, -17.04986, -0.0578928, 88.43998, 0
2.154274, 67.34583, -17.04986, -0.0578928, 88.43998, 0
2.190547, 67.34583, -17.04986, -0.0578928, 88.43998, 0
2.225368, 67.34583, -17.04986, -0.0578928, 88.43998, 0
2.258676, 67.34583, -17.04986, -0.0578928, 88.43998, 0
2.291581, 67.34583, -17.04986, -0.0578928, 88.43998, 0
2.325089, 67.34583, -17.04986, -0.0578928, 88.43998, 0
2.358458, 67.34583, -17.04986, -0.0578928, 88.43998, 0
2.391558, 67.34583, -17.04986, -0.0578928, 88.43998, 0
2.425012, 67.34583, -17.04986, -0.0578928, 88.43998, 0
2.45908, 67.34583, -17.04986, -0.0578928, 88.43998, 0
