Time, Distance, CarPositionX, CarPositionY, CarPositionZ, Speed
0, 67.34563, -17.05, -0.003920317, 88.44, 0.705657
0.02, 67.34561, -17.05, -0.01105732, 88.44, 1.28466
0.1011766, 67.3455, -17.05001, -0.06197244, 88.43999, 2.257971
0.1582883, 67.3454, -17.05002, -0.0793246, 88.43999, 1.093783
0.2068598, 67.34516, -17.05004, -0.07405484, 88.43996, 0.390587
0.2634122, 67.34549, -17.04997, -0.05381989, 88.43998, 1.288119
0.3228055, 67.34612, -17.04987, -0.04712856, 88.44003, 0.4056422
0.3717308, 67.34626, -17.04986, -0.05186999, 88.44005, 0.3488837
0.4210268, 67.34586, -17.0499, -0.06137371, 88.44003, 0.6940472
0.4697763, 67.34536, -17.04993, -0.06368721, 88.44, 0.1708724
0.5168025, 67.34503, -17.04995, -0.06218773, 88.43998, 0.1148102
0.5618599, 67.34527, -17.04994, -0.05748206, 88.43997, 0.3759754
0.6075179, 67.34572, -17.04991, -0.0557977, 88.43999, 0.1328415
0.6559254, 67.34608, -17.04988, -0.05603582, 88.44001, 0.01787213
0.7051838, 67.34618, -17.04985, -0.05817235, 88.44002, 0.1561575
0.753926, 67.34595, -17.04985, -0.05920762, 88.44, 0.07647198
0.8011179, 67.34551, -17.04985, -0.05913997, 88.43999, 0.005298369
0.847048, 67.34538, -17.04986, -0.05847842, 88.43998, 0.05185673
0.8934204, 67.34545, -17.04986, -0.0579164, 88.43998, 0.04363135
0.9389515, 67.34566, -17.04986, -0.05773193, 88.43998, 0.01458596
0.9852882, 67.34583, -17.04986, -0.0578928, 88.43998, 0.01250209
1.033332, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.079174, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.125589, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.169453, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.212195, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.26166, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.304456, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.35262, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.396521, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.439752, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.483574, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.527219, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.572175, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.617837, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.662145, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.706505, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.751487, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.796071, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.839555, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.883553, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.929926, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.976595, 67.34583, -17.04986, -0.0578928, 88.43998, 0
2.021283, 67.34583, -17.04986, -0.0578928, 88.43998, 0
2.064961, 67.34583, -17.04986, -0.0578928, 88.43998, 0
2.107107, 67.34583, -17.04986, -0.0578928, 88.43998, 0
2.155795, 67.34583, -17.04986, -0.0578928, 88.43998, 0
2.20024, 67.34583, -17.04986, -0.0578928, 88.43998, 0
2.251038, 67.34583, -17.04986, -0.0578928, 88.43998, 0
2.296986, 67.34583, -17.04986, -0.0578928, 88.43998, 0
2.344362, 67.34583, -17.04986, -0.0578928, 88.43998, 0
2.390041, 67.34583, -17.04986, -0.0578928, 88.43998, 0
2.432693, 67.34583, -17.04986, -0.0578928, 88.43998, 0
2.4765, 67.34583, -17.04986, -0.0578928, 88.43998, 0
2.520014, 67.34583, -17.04986, -0.0578928, 88.43998, 0
2.563703, 67.34583, -17.04986, -0.0578928, 88.43998, 0
2.60791, 67.34583, -17.04986, -0.0578928, 88.43998, 0
2.652067, 67.34583, -17.04986, -0.0578928, 88.43998, 0
2.698367, 67.34583, -17.04986, -0.0578928, 88.43998, 0
