Time, Distance, CarPositionX, CarPositionY, CarPositionZ, Speed
0, 67.34563, -17.05, -0.003920317, 88.44, 0.705657
0.02, 67.34561, -17.05, -0.01105732, 88.44, 1.28466
0.1088896, 67.3455, -17.05001, -0.06197244, 88.43999, 2.062046
0.1638785, 67.34529, -17.05003, -0.08133501, 88.43998, 1.267625
0.2167709, 67.34516, -17.05004, -0.07405484, 88.43996, 0.4955093
0.2603834, 67.34549, -17.04997, -0.05381989, 88.43998, 1.670306
0.3062881, 67.34593, -17.04989, -0.04717046, 88.44002, 0.5215173
0.3563447, 67.34623, -17.04986, -0.04889625, 88.44004, 0.1241446
0.4088614, 67.34607, -17.04989, -0.05869561, 88.44004, 0.671745
0.4550908, 67.34561, -17.04992, -0.06307161, 88.44002, 0.3407826
0.4982615, 67.34515, -17.04994, -0.06331354, 88.43999, 0.0204242
0.5390356, 67.34501, -17.04995, -0.06062704, 88.43997, 0.2372001
0.5798878, 67.34527, -17.04994, -0.05748206, 88.43997, 0.2771461
0.6207412, 67.34592, -17.04989, -0.05570453, 88.44, 0.1567108
0.6620654, 67.34618, -17.04987, -0.05665976, 88.44002, 0.08325396
0.7023671, 67.34618, -17.04985, -0.05817235, 88.44002, 0.135119
0.7475161, 67.34595, -17.04985, -0.05920762, 88.44, 0.08255804
0.7882162, 67.34563, -17.04985, -0.05934954, 88.43999, 0.01257223
0.8288814, 67.34542, -17.04985, -0.05882597, 88.43998, 0.04637115
0.8691973, 67.34541, -17.04986, -0.05816001, 88.43998, 0.05946798
0.9106009, 67.34555, -17.04986, -0.05777258, 88.43998, 0.03368706
0.9508614, 67.34575, -17.04986, -0.05778056, 88.43998, 0.0007342628
0.9901327, 67.34583, -17.04986, -0.0578928, 88.43998, 0.01029012
1.031447, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.075084, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.114581, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.155822, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.199767, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.244594, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.286208, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.326846, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.367754, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.407822, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.448492, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.487778, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.526368, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.56515, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.603497, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.643341, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.687333, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.729305, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.770378, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.812802, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.854051, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.893841, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.933994, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.973159, 67.34583, -17.04986, -0.0578928, 88.43998, 0
2.011379, 67.34583, -17.04986, -0.0578928, 88.43998, 0
2.050021, 67.34583, -17.04986, -0.0578928, 88.43998, 0
2.091049, 67.34583, -17.04986, -0.0578928, 88.43998, 0
2.132399, 67.34583, -17.04986, -0.0578928, 88.43998, 0
2.175162, 67.34583, -17.04986, -0.0578928, 88.43998, 0
2.215563, 67.34583, -17.04986, -0.0578928, 88.43998, 0
2.255337, 67.34583, -17.04986, -0.0578928, 88.43998, 0
2.295337, 67.34583, -17.04986, -0.0578928, 88.43998, 0
2.335546, 67.34583, -17.04986, -0.0578928, 88.43998, 0
2.38079, 67.34583, -17.04986, -0.0578928, 88.43998, 0
2.425579, 67.34583, -17.04986, -0.0578928, 88.43998, 0
