Time, Distance, CarPositionX, CarPositionY, CarPositionZ, Speed
0, 67.34563, -17.05, -0.003920317, 88.44, 0.705657
0.02, 67.34561, -17.05, -0.01105732, 88.44, 1.28466
0.0964252, 67.34552, -17.05001, -0.04826957, 88.43999, 1.752879
0.151791, 67.3454, -17.05002, -0.0793246, 88.43999, 2.019264
0.2043591, 67.34516, -17.05004, -0.07405484, 88.43996, 0.3608918
0.2580282, 67.3453, -17.05, -0.06003433, 88.43997, 0.940466
0.3095454, 67.34593, -17.04989, -0.04717046, 88.44002, 0.8989633
0.3603358, 67.34626, -17.04986, -0.05186999, 88.44005, 0.3331128
0.4092209, 67.34607, -17.04989, -0.05869561, 88.44004, 0.5026569
0.4549039, 67.34561, -17.04992, -0.06307161, 88.44002, 0.3448586
0.5071684, 67.34503, -17.04995, -0.06218773, 88.43998, 0.06097474
0.5569715, 67.3451, -17.04995, -0.05896235, 88.43997, 0.2331466
0.6071229, 67.34572, -17.04991, -0.0557977, 88.43999, 0.227191
0.6550381, 67.34608, -17.04988, -0.05603582, 88.44001, 0.01805575
0.7017375, 67.34618, -17.04985, -0.05817235, 88.44002, 0.1647145
0.7451304, 67.34595, -17.04985, -0.05920762, 88.44, 0.08589914
0.7940101, 67.34563, -17.04985, -0.05934954, 88.43999, 0.01046837
0.8405845, 67.34538, -17.04986, -0.05847842, 88.43998, 0.06734575
0.8864486, 67.34545, -17.04986, -0.0579164, 88.43998, 0.0441149
0.9289998, 67.34566, -17.04986, -0.05773193, 88.43998, 0.01560743
0.9756755, 67.34583, -17.04986, -0.0578928, 88.43998, 0.01241128
1.018828, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.06216, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.109079, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.155571, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.1982, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.241404, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.284187, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.332187, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.381223, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.427598, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.472924, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.518122, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.567771, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.613495, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.658402, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.70365, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.748705, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.796574, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.844645, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.888896, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.93595, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.980963, 67.34583, -17.04986, -0.0578928, 88.43998, 0
2.027942, 67.34583, -17.04986, -0.0578928, 88.43998, 0
2.072052, 67.34583, -17.04986, -0.0578928, 88.43998, 0
2.118354, 67.34583, -17.04986, -0.0578928, 88.43998, 0
2.164224, 67.34583, -17.04986, -0.0578928, 88.43998, 0
2.208449, 67.34583, -17.04986, -0.0578928, 88.43998, 0
2.252791, 67.34583, -17.04986, -0.0578928, 88.43998, 0
2.293657, 67.34583, -17.04986, -0.0578928, 88.43998, 0
2.341714, 67.34583, -17.04986, -0.0578928, 88.43998, 0
2.393586, 67.34583, -17.04986, -0.0578928, 88.43998, 0
2.444544, 67.34583, -17.04986, -0.0578928, 88.43998, 0
2.49813, 67.34583, -17.04986, -0.0578928, 88.43998, 0
2.545542, 67.34583, -17.04986, -0.0578928, 88.43998, 0
2.592742, 67.34583, -17.04986, -0.0578928, 88.43998, 0
2.652845, 67.34583, -17.04986, -0.0578928, 88.43998, 0
2.724511, 67.34583, -17.04986, -0.0578928, 88.43998, 0
2.771858, 67.34583, -17.04986, -0.0578928, 88.43998, 0
