Time, Distance, CarPositionX, CarPositionY, CarPositionZ, Speed
0, 67.34563, -17.05, -0.003920317, 88.44, 0.705657
0.02, 67.34561, -17.05, -0.01105732, 88.44, 1.28466
0.1003975, 67.3455, -17.05001, -0.06197244, 88.43999, 2.279852
0.1544007, 67.3454, -17.05002, -0.0793246, 88.43999, 1.156743
0.2049061, 67.34516, -17.05004, -0.07405484, 88.43996, 0.3756311
0.2595097, 67.3453, -17.05, -0.06003433, 88.43997, 0.9243706
0.3054951, 67.34593, -17.04989, -0.04717046, 88.44002, 1.007104
0.3581671, 67.34623, -17.04986, -0.04889625, 88.44004, 0.1179802
0.4104794, 67.34607, -17.04989, -0.05869561, 88.44004, 0.6743697
0.4575994, 67.34561, -17.04992, -0.06307161, 88.44002, 0.3343416
0.4979123, 67.34515, -17.04994, -0.06331354, 88.43999, 0.02187208
0.5371828, 67.34501, -17.04995, -0.06062704, 88.43997, 0.246282
0.578156, 67.34527, -17.04994, -0.05748206, 88.43997, 0.2763276
0.6229774, 67.34592, -17.04989, -0.05570453, 88.44, 0.1428374
0.6669212, 67.34618, -17.04987, -0.05665976, 88.44002, 0.07829098
0.7037257, 67.34618, -17.04985, -0.05817235, 88.44002, 0.1479581
0.7408992, 67.34595, -17.04985, -0.05920762, 88.44, 0.1002707
0.781238, 67.34563, -17.04985, -0.05934954, 88.43999, 0.01268483
0.8210268, 67.34542, -17.04985, -0.05882597, 88.43998, 0.04739254
0.8607244, 67.34541, -17.04986, -0.05816001, 88.43998, 0.06039421
0.8979139, 67.34545, -17.04986, -0.0579164, 88.43998, 0.02358198
0.9382842, 67.34566, -17.04986, -0.05773193, 88.43998, 0.01645058
0.9739774, 67.34583, -17.04986, -0.0578928, 88.43998, 0.01623013
1.014456, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.052632, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.089191, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.131236, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.169509, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.209688, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.245844, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.287657, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.324397, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.362644, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.400607, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.439128, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.477461, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.519327, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.564675, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.607437, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.65336, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.703405, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.755268, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.798455, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.840649, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.88969, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.933071, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.978225, 67.34583, -17.04986, -0.0578928, 88.43998, 0
2.022721, 67.34583, -17.04986, -0.0578928, 88.43998, 0
2.07453, 67.34583, -17.04986, -0.0578928, 88.43998, 0
2.120431, 67.34583, -17.04986, -0.0578928, 88.43998, 0
2.162942, 67.34583, -17.04986, -0.0578928, 88.43998, 0
2.211516, 67.34583, -17.04986, -0.0578928, 88.43998, 0
2.257518, 67.34583, -17.04986, -0.0578928, 88.43998, 0
2.302862, 67.34583, -17.04986, -0.0578928, 88.43998, 0
2.35038, 67.34583, -17.04986, -0.0578928, 88.43998, 0
2.401039, 67.34583, -17.04986, -0.0578928, 88.43998, 0
2.447605, 67.34583, -17.04986, -0.0578928, 88.43998, 0
2.491782, 67.34583, -17.04986, -0.0578928, 88.43998, 0
