Time, Distance, CarPositionX, CarPositionY, CarPositionZ, Speed
0, 67.34563, -17.05, -0.003920317, 88.44, 0.705657
0.02, 67.34561, -17.05, -0.01105732, 88.44, 1.28466
0.0985041, 67.34552, -17.05001, -0.04826957, 88.43999, 1.70646
0.1493082, 67.3454, -17.05002, -0.0793246, 88.43999, 2.200573
0.193994, 67.34521, -17.05004, -0.07922888, 88.43996, 0.008001855
0.2428924, 67.3453, -17.05, -0.06003433, 88.43997, 1.413144
0.2842748, 67.34571, -17.04993, -0.04939449, 88.44, 0.9256251
0.3352753, 67.34612, -17.04987, -0.04712856, 88.44003, 0.160019
0.3862738, 67.34621, -17.04987, -0.05535531, 88.44005, 0.5807302
0.4337212, 67.34586, -17.0499, -0.06137371, 88.44003, 0.4566437
0.4808731, 67.34515, -17.04994, -0.06331354, 88.43999, 0.1481742
0.5277865, 67.34501, -17.04995, -0.06062704, 88.43997, 0.206159
0.5683047, 67.34527, -17.04994, -0.05748206, 88.43997, 0.2794307
0.6094759, 67.34572, -17.04991, -0.0557977, 88.43999, 0.1473185
0.6491053, 67.34608, -17.04988, -0.05603582, 88.44001, 0.02183089
0.6906038, 67.34621, -17.04986, -0.05742109, 88.44002, 0.1201857
0.7370988, 67.34608, -17.04985, -0.05879301, 88.44001, 0.1062288
0.7808047, 67.34563, -17.04985, -0.05934954, 88.43999, 0.04585805
0.8243288, 67.34542, -17.04985, -0.05882597, 88.43998, 0.04332524
0.871416, 67.34541, -17.04986, -0.05816001, 88.43998, 0.05091628
0.9158863, 67.34555, -17.04986, -0.05777258, 88.43998, 0.03136398
0.9577128, 67.34575, -17.04986, -0.05778056, 88.43998, 0.0007067717
0.995693, 67.34583, -17.04986, -0.0578928, 88.43998, 0.01063992
1.03321, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.070146, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.109136, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.1485, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.186998, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.224399, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.261834, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.301237, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.338163, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.377879, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.413561, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.450746, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.489039, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.524188, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.562879, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.602084, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.641364, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.68064, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.716582, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.756429, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.799635, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.836638, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.873923, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.908874, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.947455, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.98552, 67.34583, -17.04986, -0.0578928, 88.43998, 0
2.021679, 67.34583, -17.04986, -0.0578928, 88.43998, 0
2.05896, 67.34583, -17.04986, -0.0578928, 88.43998, 0
2.095988, 67.34583, -17.04986, -0.0578928, 88.43998, 0
2.134651, 67.34583, -17.04986, -0.0578928, 88.43998, 0
2.171744, 67.34583, -17.04986, -0.0578928, 88.43998, 0
2.207507, 67.34583, -17.04986, -0.0578928, 88.43998, 0
2.250972, 67.34583, -17.04986, -0.0578928, 88.43998, 0
2.287962, 67.34583, -17.04986, -0.0578928, 88.43998, 0
2.3235, 67.34583, -17.04986, -0.0578928, 88.43998, 0
