Time, Distance, CarPositionX, CarPositionY, CarPositionZ, Speed
0, 67.34563, -17.05, -0.003920317, 88.44, 0.705657
0.02, 67.34561, -17.05, -0.01105732, 88.44, 1.28466
0.0992091, 67.34552, -17.05001, -0.04826957, 88.43999, 1.691272
0.1480833, 67.3454, -17.05002, -0.0793246, 88.43999, 2.287467
0.1849412, 67.34521, -17.05004, -0.07922888, 88.43996, 0.009701293
0.2240985, 67.34519, -17.05003, -0.06718516, 88.43996, 1.107262
0.2641789, 67.34549, -17.04997, -0.05381989, 88.43998, 1.200473
0.2978093, 67.34571, -17.04993, -0.04939449, 88.44, 0.4737497
0.3318633, 67.34612, -17.04987, -0.04712856, 88.44003, 0.2396502
0.3636511, 67.34626, -17.04986, -0.05186999, 88.44005, 0.5369746
0.3964705, 67.34621, -17.04987, -0.05535531, 88.44005, 0.3823113
0.4301646, 67.34586, -17.0499, -0.06137371, 88.44003, 0.6430371
0.4635242, 67.34536, -17.04993, -0.06368721, 88.44, 0.2497015
0.4987255, 67.34515, -17.04994, -0.06331354, 88.43999, 0.03825825
0.5311177, 67.34501, -17.04995, -0.06062704, 88.43997, 0.2985786
0.5635326, 67.34527, -17.04994, -0.05748206, 88.43997, 0.3492847
0.5960583, 67.34549, -17.04992, -0.05639207, 88.43998, 0.120654
0.6284307, 67.34592, -17.04989, -0.05570453, 88.44, 0.0765857
0.6616613, 67.34618, -17.04987, -0.05665976, 88.44002, 0.1035312
0.6936777, 67.34621, -17.04986, -0.05742109, 88.44002, 0.08561006
0.7271164, 67.34608, -17.04985, -0.05879301, 88.44001, 0.1477063
0.7597793, 67.34595, -17.04985, -0.05920762, 88.44, 0.04570471
0.7920302, 67.34563, -17.04985, -0.05934954, 88.43999, 0.01586594
0.8251985, 67.34542, -17.04985, -0.05882597, 88.43998, 0.05685224
0.8583286, 67.34538, -17.04986, -0.05847842, 88.43998, 0.03776673
0.8924259, 67.34545, -17.04986, -0.0579164, 88.43998, 0.05933873
0.9266107, 67.34566, -17.04986, -0.05773193, 88.43998, 0.0194272
0.9616572, 67.34583, -17.04986, -0.0578928, 88.43998, 0.01652962
0.9971144, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.030487, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.063888, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.098173, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.132077, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.165521, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.198505, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.231189, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.26455, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.298209, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.330558, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.363343, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.395711, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.428382, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.460475, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.493206, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.528411, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.561012, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.59446, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.625056, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.656128, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.6882, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.721166, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.754721, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.787681, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.821909, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.857029, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.892552, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.926743, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.962761, 67.34583, -17.04986, -0.0578928, 88.43998, 0
