Time, Distance, CarPositionX, CarPositionY, CarPositionZ, Speed
0, 67.34563, -17.05, -0.003920317, 88.44, 0.705657
0.02, 67.34561, -17.05, -0.01105732, 88.44, 1.28466
0.0983529, 67.34552, -17.05001, -0.04826957, 88.43999, 1.709753
0.1433283, 67.3454, -17.05002, -0.0793246, 88.43999, 2.485762
0.1784773, 67.34529, -17.05003, -0.08133501, 88.43998, 0.2059117
0.2171799, 67.34516, -17.05004, -0.07405484, 88.43996, 0.6771812
0.2580022, 67.3453, -17.05, -0.06003433, 88.43997, 1.236431
0.2930392, 67.34571, -17.04993, -0.04939449, 88.44, 1.093261
0.3275212, 67.34612, -17.04987, -0.04712856, 88.44003, 0.2366756
0.3611203, 67.34626, -17.04986, -0.05186999, 88.44005, 0.5080268
0.3941932, 67.34621, -17.04987, -0.05535531, 88.44005, 0.3793809
0.4277422, 67.34586, -17.0499, -0.06137371, 88.44003, 0.6458182
0.4614284, 67.34536, -17.04993, -0.06368721, 88.44, 0.2472806
0.496165, 67.34515, -17.04994, -0.06331354, 88.43999, 0.03877006
0.5311621, 67.34501, -17.04995, -0.06062704, 88.43997, 0.2763549
0.5659513, 67.34527, -17.04994, -0.05748206, 88.43997, 0.3254466
0.5999698, 67.34549, -17.04992, -0.05639207, 88.43998, 0.1153594
0.6356193, 67.34592, -17.04989, -0.05570453, 88.44, 0.06954551
0.6690118, 67.34618, -17.04987, -0.05665976, 88.44002, 0.1030292
0.702544, 67.34618, -17.04985, -0.05817235, 88.44002, 0.1623969
0.7353269, 67.34608, -17.04985, -0.05879301, 88.44001, 0.06816354
0.7693239, 67.34579, -17.04985, -0.0593881, 88.44, 0.06302056
0.8035496, 67.34551, -17.04985, -0.05913997, 88.43999, 0.02615215
0.837972, 67.34542, -17.04985, -0.05882597, 88.43998, 0.03284909
0.8704965, 67.34541, -17.04986, -0.05816001, 88.43998, 0.07371382
0.9036322, 67.34555, -17.04986, -0.05777258, 88.43998, 0.04209253
0.9361299, 67.34566, -17.04986, -0.05773193, 88.43998, 0.004503129
0.9689478, 67.34583, -17.04986, -0.0578928, 88.43998, 0.01765211
1.002827, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.035896, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.071248, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.103771, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.137046, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.170055, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.203147, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.237446, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.27165, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.307746, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.349869, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.38496, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.420588, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.458338, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.499001, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.533514, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.565757, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.598938, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.631978, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.665114, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.698553, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.730991, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.763151, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.795707, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.828141, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.861916, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.893843, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.926922, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.960425, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.993565, 67.34583, -17.04986, -0.0578928, 88.43998, 0
