Time, Distance, CarPositionX, CarPositionY, CarPositionZ, Speed
0, 67.34563, -17.05, -0.003920317, 88.44, 0.705657
0.02, 67.34561, -17.05, -0.01105732, 88.44, 1.28466
0.1006161, 67.3455, -17.05001, -0.06197244, 88.43999, 2.27367
0.1434857, 67.3454, -17.05002, -0.0793246, 88.43999, 1.457159
0.1799144, 67.34529, -17.05003, -0.08133501, 88.43998, 0.1986783
0.2168524, 67.34516, -17.05004, -0.07405484, 88.43996, 0.7095315
0.251416, 67.3453, -17.05, -0.06003433, 88.43997, 1.460321
0.2850263, 67.34571, -17.04993, -0.04939449, 88.44, 1.139668
0.3199549, 67.34593, -17.04989, -0.04717046, 88.44002, 0.2292639
0.3545157, 67.34623, -17.04986, -0.04889625, 88.44004, 0.1798064
0.392255, 67.34621, -17.04987, -0.05535531, 88.44005, 0.6161395
0.4299465, 67.34586, -17.0499, -0.06137371, 88.44003, 0.5748393
0.4654624, 67.34536, -17.04993, -0.06368721, 88.44, 0.2345412
0.5008156, 67.34503, -17.04995, -0.06218773, 88.43998, 0.1527185
0.5352714, 67.34501, -17.04995, -0.06062704, 88.43997, 0.1630654
0.5706106, 67.34527, -17.04994, -0.05748206, 88.43997, 0.3203816
0.606645, 67.34572, -17.04991, -0.0557977, 88.43999, 0.1683191
0.642951, 67.34608, -17.04988, -0.05603582, 88.44001, 0.02382926
0.67763, 67.34618, -17.04987, -0.05665976, 88.44002, 0.06478661
0.7128953, 67.34618, -17.04985, -0.05817235, 88.44002, 0.154416
0.7482977, 67.34595, -17.04985, -0.05920762, 88.44, 0.105287
0.7836996, 67.34563, -17.04985, -0.05934954, 88.43999, 0.01445377
0.8181449, 67.34551, -17.04985, -0.05913997, 88.43999, 0.02191831
0.8547441, 67.34538, -17.04986, -0.05847842, 88.43998, 0.06507751
0.8911126, 67.34545, -17.04986, -0.0579164, 88.43998, 0.05563304
0.9260354, 67.34566, -17.04986, -0.05773193, 88.43998, 0.01901666
0.9612576, 67.34583, -17.04986, -0.0578928, 88.43998, 0.01644717
0.9977051, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.032453, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.06875, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.102989, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.137932, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.173458, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.208749, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.243362, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.279571, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.314214, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.34853, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.383931, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.420144, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.453322, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.489531, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.524831, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.559586, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.594049, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.629677, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.663717, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.699496, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.734079, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.768253, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.801649, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.837372, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.872365, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.909569, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.944904, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.980429, 67.34583, -17.04986, -0.0578928, 88.43998, 0
2.016359, 67.34583, -17.04986, -0.0578928, 88.43998, 0
2.051436, 67.34583, -17.04986, -0.0578928, 88.43998, 0
