Time, Distance, CarPositionX, CarPositionY, CarPositionZ, Speed
0, 67.34563, -17.05, -0.003920317, 88.44, 0.705657
0.02, 67.34561, -17.05, -0.01105732, 88.44, 1.28466
0.1149895, 67.3455, -17.05001, -0.06197244, 88.43999, 1.929628
0.170907, 67.34529, -17.05003, -0.08133501, 88.43998, 1.246574
0.22372, 67.34519, -17.05003, -0.06718516, 88.43996, 0.9645253
0.2699502, 67.34549, -17.04997, -0.05381989, 88.43998, 1.040779
0.3204131, 67.34612, -17.04987, -0.04712856, 88.44003, 0.4774286
0.3774245, 67.34626, -17.04986, -0.05186999, 88.44005, 0.2994005
0.4291208, 67.34586, -17.0499, -0.06137371, 88.44003, 0.661822
0.4752105, 67.34536, -17.04993, -0.06368721, 88.44, 0.1807333
0.5167853, 67.34503, -17.04995, -0.06218773, 88.43998, 0.1298645
0.5637591, 67.34527, -17.04994, -0.05748206, 88.43997, 0.3606367
0.6106417, 67.34572, -17.04991, -0.0557977, 88.43999, 0.1293716
0.6528818, 67.34608, -17.04988, -0.05603582, 88.44001, 0.0204816
0.6983191, 67.34621, -17.04986, -0.05742109, 88.44002, 0.1097672
0.7394356, 67.34608, -17.04985, -0.05879301, 88.44001, 0.1201247
0.7837496, 67.34563, -17.04985, -0.05934954, 88.43999, 0.04522876
0.8250756, 67.34542, -17.04985, -0.05882597, 88.43998, 0.04562968
0.8680265, 67.34541, -17.04986, -0.05816001, 88.43998, 0.05581967
0.9090132, 67.34555, -17.04986, -0.05777258, 88.43998, 0.03402971
0.9506461, 67.34575, -17.04986, -0.05778056, 88.43998, 0.0007100583
0.9916482, 67.34583, -17.04986, -0.0578928, 88.43998, 0.009855746
1.032373, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.079221, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.119286, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.159288, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.199677, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.239486, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.28507, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.327706, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.368493, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.40836, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.450758, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.492252, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.532148, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.572948, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.613181, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.652458, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.695163, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.736071, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.77545, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.815783, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.856996, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.900578, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.940289, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.981704, 67.34583, -17.04986, -0.0578928, 88.43998, 0
2.026105, 67.34583, -17.04986, -0.0578928, 88.43998, 0
2.066064, 67.34583, -17.04986, -0.0578928, 88.43998, 0
2.107448, 67.34583, -17.04986, -0.0578928, 88.43998, 0
2.150775, 67.34583, -17.04986, -0.0578928, 88.43998, 0
2.19049, 67.34583, -17.04986, -0.0578928, 88.43998, 0
2.230138, 67.34583, -17.04986, -0.0578928, 88.43998, 0
2.269071, 67.34583, -17.04986, -0.0578928, 88.43998, 0
2.309681, 67.34583, -17.04986, -0.0578928, 88.43998, 0
2.349598, 67.34583, -17.04986, -0.0578928, 88.43998, 0
2.389074, 67.34583, -17.04986, -0.0578928, 88.43998, 0
2.429783, 67.34583, -17.04986, -0.0578928, 88.43998, 0
2.469275, 67.34583, -17.04986, -0.0578928, 88.43998, 0
2.510649, 67.34583, -17.04986, -0.0578928, 88.43998, 0
