X,Y
-256.003,-0.05791434
-255.9953,-0.05793801
-255.9936,-0.0578871
-255.9907,-0.0579525
-255.9893,-0.05792469
-255.9806,-0.05794014
-255.9784,-0.05803404
-255.9762,-0.05833776
-255.9747,-0.05780218
-255.9686,-0.05811642
-255.96114999999998,-0.057932405000000006
-255.9547,-0.05787162
-255.951,-0.05799885
-255.9497,-0.05787747
-255.9458,-0.05795511
-255.94,-0.05801165
-255.9381,-0.05805566
-255.9364,-0.05789347
-255.9342,-0.05809861
-255.9321,-0.05794467
-255.9242,-0.05791324
-255.9239,-0.05791223
-255.91475000000003,-0.05800345
-255.911,-0.05833131
-255.9097,-0.05809283
-255.909,-0.05801007
-255.897,-0.05802574
-255.8941,-0.05789832
-255.8887,-0.05786595
-255.8877,-0.05805231
-255.8801,-0.05798986
-255.8759,-0.05806885
-255.8705,-0.05812439
-255.8668,-0.0578872
-255.8666,-0.05816
-255.8625,-0.0578822
-255.8489,-0.05807895
-255.846,-0.05832271
-255.8396,-0.05796954
-255.8383,-0.05798448
-255.8353,-0.0580626
-255.8234,-0.05812941
-255.8117,-0.05807362
-255.8086,-0.0579702
-255.801,-0.05785671
-255.7989,-0.05810983
-255.7982,-0.05784381
-255.7952,-0.05801734
-255.7912,-0.05793291
-255.7892,-0.05796232
-255.7811,-0.0580456
-255.7807,-0.05800605
-255.7793,-0.05791687
-255.7693,-0.05799261
-255.7677,-0.05816754
-255.7669,-0.05796362
-255.7501,-0.05815377
-255.7459,-0.0580636
-255.7442,-0.05812341
-255.7394,-0.0578816
-255.7389,-0.05784676
-255.7387,-0.05800019
-255.7376,-0.05794556
-255.7262,-0.0578701
-255.7235,-0.05795695
-255.7205,-0.0579197
-255.7129,-0.05832385
-255.7087,-0.05802628
-255.6992,-0.05805929
-255.6982,-0.05801807
-255.6968,-0.0579498
-255.6941,-0.05818744
-255.6891,-0.05794456
-255.6808,-0.05803854
-255.6799,-0.05810214
-255.6781,-0.05792524
-255.6753,-0.05809849
-255.6673,-0.05792528
-255.6622,-0.0579178
-255.65370000000001,-0.057883655
-255.6473,-0.05799643
-255.6444,-0.0583315
-255.6441,-0.05793108
-255.6352,-0.05803838
-255.6237,-0.0579112
-255.6214,-0.05798201
-255.6183,-0.05818441
-255.6178,-0.05795555
-255.6168,-0.05786984
-255.6153,-0.05807458
-255.6151,-0.05790551
-255.5981,-0.05807919
-255.5949,-0.05792188
-255.5875,-0.05800397
-255.5848,-0.05785691
-255.5722,-0.05790749
-255.5654,-0.0578573
-255.5575,-0.05787658
-255.5568,-0.05797365
-255.5536,-0.0579001
-255.5515,-0.05797017
-255.5514,-0.05801418
-255.5463,-0.05784157
-255.5225,-0.05805525
-255.5191,-0.05801268
-255.5157,-0.05814897
-255.5119,-0.0578617
-255.5055,-0.0583328
-255.4995,-0.0578923
-255.4984,-0.05786462
-255.4957,-0.05797633
-255.4914,-0.05792579
-255.4875,-0.0580176
-255.4853,-0.05802996
-255.4823,-0.05792433
-255.4822,-0.05802859
-255.481,-0.05794278
-255.4797,-0.05804027
-255.4612,-0.05811371
-255.4491,-0.05777111
-255.4406,-0.05786843
-255.4405,-0.05776622
-255.4382,-0.05786829
-255.4347,-0.05832449
-255.4252,-0.05788855
-255.4211,-0.05792594
-255.4196,-0.05802454
-255.4138,-0.05799238
-255.413,-0.05791696
-255.4114,-0.05803389
-255.4024,-0.05802293
-255.3902,-0.05775734
-255.388,-0.05777829
-255.3802,-0.05806637
-255.3796,-0.05799106
-255.3771,-0.05788501
-255.3725,-0.05794717
-255.3697,-0.05788034
-255.366,-0.05796159
-255.3646,-0.05805285
-255.3589,-0.0579257
-255.3532,-0.05802824
-255.3529,-0.05788824
-255.3451,-0.05790332
-255.3416,-0.05802502
-255.3349,-0.05782669
-255.3315,-0.0579952
-255.3279,-0.05804707
-255.3144,-0.05790918
-255.3116,-0.05792211
-255.3095,-0.05796409
-255.3057,-0.0580199
-255.3022,-0.05796622
-255.2995,-0.05802046
-255.2968,-0.05789728
-255.2938,-0.0579254
-255.2884,-0.05830714
-255.286,-0.05803742
-255.2842,-0.05806912
-255.2806,-0.05790114
-255.2772,-0.05790017
-255.2767,-0.05814794
-255.276,-0.05790604
-255.2714,-0.0577925
-255.2652,-0.05794774
-255.2585,-0.05796307
-255.2516,-0.05806534
-255.2395,-0.05793451
-255.2379,-0.05796078
-255.2321,-0.05804132
-255.2315,-0.05791259
-255.2245,-0.05790736
-255.2125,-0.05830577
-255.2053,-0.05792201
-255.2013,-0.05791044
-255.1999,-0.05798701
-255.1898,-0.05793855
-255.1871,-0.05788097
-255.1849,-0.05795366
-255.1746,-0.05806987
-255.1745,-0.05794546
-255.1709,-0.05804503
-255.1689,-0.05791092
-255.1663,-0.05790482
-255.1592,-0.05804761
-255.1558,-0.05814519
-255.1516,-0.05791104
-255.1502,-0.05788774
-255.1497,-0.05805968
-255.1363,-0.0583012
-255.1344,-0.05794583
-255.1298,-0.05797688
-255.1281,-0.05795598
-255.1252,-0.05786198
-255.1194,-0.05810651
-255.1182,-0.05796969
-255.115,-0.05793633
-255.1093,-0.05793349
-255.1069,-0.05791725
-255.0989,-0.05805589
-255.0843,-0.05804384
-255.065,-0.05797072
-255.0613,-0.05785244
-255.0583,-0.05809418
-255.0415,-0.05797685
-255.0342,-0.05788199
-255.0305,-0.05790377
-255.0291,-0.05796919
-255.026,-0.0578922
-255.0127,-0.05807172
-255.012,-0.0580174
-255.0055,-0.05789153
-254.9841,-0.05798132
-254.981,-0.05789635
-254.978,-0.05791808
-254.9775,-0.05832029
-254.9717,-0.05792403
-254.9664,-0.05787595
-254.962,-0.05796292
-254.9549,-0.05789984
-254.9535,-0.05790188
-254.9501,-0.0579917
-254.95,-0.05810164
-254.9461,-0.0580284
-254.9433,-0.05807259
-254.9408,-0.05800808
-254.9368,-0.0579854
-254.9345,-0.05784263
-254.9206,-0.05801886
-254.9112,-0.0579191
-254.907,-0.05787937
-254.9064,-0.05798734
-254.8961,-0.05791538
-254.8946,-0.058341
-254.8859,-0.05797995
-254.8763,-0.05791613
-254.8749,-0.05806449
-254.8699,-0.0578474
-254.8634,-0.05808464
-254.8625,-0.05794134
-254.8619,-0.05798082
-254.8596,-0.05801371
-254.8586,-0.05784989
-254.8453,-0.05797284
-254.844,-0.05792263
-254.8433,-0.05797613
-254.8337,-0.05787665
-254.832,-0.05791657
-254.83,-0.05787902
-254.8188,-0.05790837
-254.8092,-0.05794862
-254.8065,-0.05785732
-254.8044,-0.05805493
-254.7997,-0.05793741
-254.7886,-0.05811533
-254.7857,-0.05782823
-254.7827,-0.05796535
-254.7756,-0.05806418
-254.7747,-0.05802188
-254.7743,-0.057928
-254.7715,-0.05796885
-254.7664,-0.05805
-254.7436,-0.05787404
-254.7411,-0.05789779
-254.7355,-0.05797915
-254.7306,-0.05801592
-254.7235,-0.05837332
-254.7215,-0.05797104
-254.7208,-0.0579183
-254.7162,-0.05783821
-254.7131,-0.05781539
-254.7125,-0.05786584
-254.7056,-0.05792298
-254.6917,-0.05790683
-254.6874,-0.05804662
-254.68605,-0.057862250000000004
-254.6824,-0.05791875
-254.6784,-0.05789734
-254.6635,-0.05788496
-254.6633,-0.05801565
-254.6589,-0.0578866
-254.6564,-0.05783101
-254.6524,-0.05802536
-254.6387,-0.05781735
-254.6267,-0.05795293
-254.6258,-0.05800142
-254.622,-0.05797704
-254.6212,-0.05791616
-254.6074,-0.05794365
-254.598,-0.0580383
-254.5965,-0.05784411
-254.5916,-0.05800383
-254.5871,-0.05799877
-254.5857,-0.05787272
-254.5751,-0.05812512
-254.5643,-0.05802795
-254.5642,-0.0578315
-254.564,-0.05789858
-254.5626,-0.05785421
-254.5506,-0.05791387
-254.5496,-0.05799396
-254.5435,-0.05838659
-254.5431,-0.05808271
-254.5388,-0.05800057
-254.5357,-0.05788189
-254.5316,-0.05784541
-254.5301,-0.05797182
-254.5207,-0.05799715
-254.5118,-0.0579863
-254.5077,-0.05786308
-254.507,-0.05804189
-254.4955,-0.05803201
-254.4906,-0.05785683
-254.4854,-0.05788407
-254.485,-0.05791143
-254.4844,-0.05803823
-254.4784,-0.05790328
-254.4777,-0.05814628
-254.4746,-0.05792912
-254.4672,-0.05784144
-254.4529,-0.05799004
-254.4501,-0.05837968
-254.4491,-0.05800249
-254.44594999999998,-0.05798043
-254.4309,-0.05785327
-254.4226,-0.05786412
-254.4191,-0.05789736
-254.4185,-0.05807193
-254.4157,-0.05803194
-254.4149,-0.05799063
-254.4112,-0.05792306
-254.4069,-0.05788194
-254.4037,-0.05784774
-254.3986,-0.05801073
-254.3792,-0.05815007
-254.3743,-0.05800169
-254.371,-0.05803515
-254.3636,-0.05792929
-254.3531,-0.05787864
-254.3528,-0.05837337
-254.3416,-0.05793019
-254.3354,-0.05785927
-254.3344,-0.05797861
-254.325,-0.05800713
-254.3208,-0.05808057
-254.3199,-0.0580408
-254.3174,-0.05790618
-254.2937,-0.05806888
-254.29,-0.05807302
-254.2871,-0.0580434
-254.2865,-0.05790699
-254.2788,-0.05813303
-254.2772,-0.05785649
-254.2747,-0.05788444
-254.2735,-0.05784348
-254.2674,-0.05795905
-254.2619,-0.05784446
-254.2565,-0.05803379
-254.2558,-0.05801511
-254.2538,-0.05835662
-254.2446,-0.05797313
-254.2418,-0.05806936
-254.2315,-0.05805004
-254.2265,-0.05808577
-254.2232,-0.05785627
-254.2179,-0.0580022
-254.2103,-0.05788982
-254.201,-0.05805
-254.1801,-0.05807532
-254.1764,-0.0580963
-254.1754,-0.05799837
-254.1698,-0.05807581
-254.1639,-0.05793525
-254.1634,-0.05807203
-254.1613,-0.05809692
-254.1582,-0.05791708
-254.1572,-0.05806513
-254.1569,-0.05786476
-254.1502,-0.05834737
-254.1431,-0.05790232
-254.1352,-0.05788738
-254.1333,-0.05787731
-254.1283,-0.05814856
-254.1166,-0.05804522
-254.1158,-0.05798124
-254.1157,-0.05785046
-254.1033,-0.05810292
-254.0993,-0.05804119
-254.0929,-0.05797978
-254.0821,-0.05807135
-254.0787,-0.05811758
-254.0599,-0.05798016
-254.059,-0.05789972
-254.0462,-0.05809296
-254.0431,-0.05786706
-254.0415,-0.05796593
-254.0375,-0.05787124
-254.031,-0.0581728
-254.0289,-0.05804307
-254.0237,-0.05789381
-254.0078,-0.05806846
-253.9967,-0.05796763
-253.9824,-0.0579333
-253.9802,-0.05795626
-253.9709,-0.0579451
-253.9696,-0.05789721
-253.9693,-0.05798948
-253.9653,-0.05793764
-253.9587,-0.05790296
-253.9557,-0.05790938
-253.9467,-0.05809684
-253.9417,-0.05803468
-253.9345,-0.05833318
-253.9323,-0.05806777
-253.9317,-0.05818155
-253.9291,-0.05793593
-253.9188,-0.05787759
-253.9145,-0.05812377
-253.9094,-0.05792508
-253.9054,-0.05789791
-253.9049,-0.05796206
-253.8985,-0.05793282
-253.8945,-0.05793319
-253.8817,-0.05793318
-253.8773,-0.05789249
-253.8701,-0.05805738
-253.8644,-0.05794495
-253.857,-0.05806641
-253.845,-0.05792881
-253.8387,-0.05786229
-253.8357,-0.05789239
-253.834,-0.05792688
-253.8282,-0.05800785
-253.8269,-0.05798249
-253.8218,-0.05833187
-253.8214,-0.05791652
-253.8203,-0.05796119
-253.8177,-0.05790817
-253.8136,-0.05784519
-253.8024,-0.05795997
-253.7962,-0.05813997
-253.7734,-0.05783838
-253.7612,-0.05792689
-253.7582,-0.05792089
-253.7532,-0.05791999
-253.752,-0.05791277
-253.7473,-0.05799134
-253.7464,-0.05810068
-253.7444,-0.05797821
-253.7366,-0.0578002
-253.7354,-0.05789396
-253.7229,-0.05796809
-253.713,-0.05795508
-253.7041,-0.05807361
-253.6844,-0.05789471
-253.6821,-0.05790915
-253.6766,-0.05801928
-253.6754,-0.05794167
-253.6603,-0.05776592
-253.6601,-0.05808324
-253.6576,-0.057999
-253.6539,-0.05788799
-253.6516,-0.05791913
-253.6442,-0.05795313
-253.635,-0.05790135
-253.6261,-0.0580783
-253.622,-0.0581075
-253.6158,-0.05787398
-253.592,-0.05795776
-253.591,-0.05796248
-253.5895,-0.05797156
-253.5849,-0.05775041
-253.5848,-0.05801603
-253.5827,-0.05835004
-253.5721,-0.05806126
-253.5705,-0.0578964
-253.5693,-0.05789429
-253.5544,-0.05786149
-253.5469,-0.05785125
-253.5433,-0.05815798
-253.5371,-0.05796266
-253.5266,-0.05787364
-253.5186,-0.05806908
-253.5104,-0.05795521
-253.5078,-0.05776047
-253.5007,-0.05803888
-253.4999,-0.05793935
-253.4945,-0.05800673
-253.4841,-0.05788301
-253.4835,-0.05795915
-253.4833,-0.05803825
-253.4749,-0.05783359
-253.4704,-0.05807379
-253.4682,-0.05795439
-253.4559,-0.05836622
-253.446,-0.05786096
-253.4347,-0.05791204
-253.4316,-0.05798412
-253.43,-0.05794584
-253.4297,-0.0579826
-253.4224,-0.05801227
-253.4156,-0.05805959
-253.4103,-0.05804983
-253.4094,-0.05781773
-253.4029,-0.0580022
-253.4019,-0.05794514
-253.3965,-0.05794127
-253.3957,-0.05782841
-253.3933,-0.05802305
-253.3677,-0.05784964
-253.3582,-0.058018
-253.3545,-0.05783207
-253.3513,-0.0579396
-253.3387,-0.05781963
-253.3297,-0.05781401
-253.322,-0.0580313
-253.311,-0.0580436
-253.31,-0.05800085
-253.3038,-0.05803783
-253.3031,-0.05801989
-253.2922,-0.05812494
-253.2879,-0.058038
-253.2796,-0.05786298
-253.2707,-0.05794485
-253.2693,-0.05782817
-253.2572,-0.05789662
-253.2505,-0.05780952
-253.2471,-0.05803258
-253.2426,-0.05804193
-253.2345,-0.05789087
-253.2334,-0.05801666
-253.2306,-0.05802098
-253.2157,-0.05793108
-253.2153,-0.05805089
-253.2105,-0.05803515
-253.2103,-0.05808514
-253.2061,-0.05786591
-253.1985,-0.05793185
-253.1982,-0.05785877
-253.191,-0.05838773
-253.1847,-0.05788703
-253.1719,-0.05781683
-253.1584,-0.05802537
-253.1579,-0.05800641
-253.1545,-0.05794491
-253.149,-0.05799813
-253.1464,-0.05804529
-253.1441,-0.05804669
-253.1285,-0.05787505
-253.1252,-0.05788435
-253.1243,-0.05800232
-253.1227,-0.05796624
-253.1194,-0.05786118
-253.1152,-0.05787582
-253.1082,-0.05795838
-253.0962,-0.05813406
-253.0923,-0.05783688
-253.084,-0.05806465
-253.0743,-0.05800427
-253.0713,-0.05800858
-253.0704,-0.05796926
-253.0682,-0.05797362
-253.0591,-0.05805684
-253.0573,-0.05790414
-253.0528,-0.05838845
-253.0412,-0.05807509
-253.0406,-0.05787595
-253.0347,-0.05797926
-253.0259,-0.05796098
-253.024,-0.05809489
-253.0136,-0.05786119
-252.9965,-0.05801572
-252.9919,-0.05806002
-252.9873,-0.05792564
-252.9852,-0.05795994
-252.9832,-0.05816418
-252.9823,-0.05792981
-252.9739,-0.05804708
-252.9696,-0.05788078
-252.9657,-0.05799213
-252.9606,-0.05792046
-252.9593,-0.05789762
-252.9427,-0.05795473
-252.933,-0.05801019
-252.9329,-0.05789268
-252.9159,-0.05805256
-252.9106,-0.05809529
-252.9082,-0.05839109
-252.9028,-0.0579508
-252.8969,-0.05788567
-252.8954,-0.0578965
-252.8931,-0.05798339
-252.8891,-0.05797363
-252.8854,-0.05802775
-252.8777,-0.0579123
-252.8596,-0.05793878
-252.8569,-0.05811239
-252.8482,-0.05804196
-252.8468,-0.05796447
-252.8433,-0.05793978
-252.8312,-0.05815564
-252.8271,-0.05811564
-252.8231,-0.05789508
-252.8188,-0.05795578
-252.8094,-0.05794727
-252.8093,-0.05787508
-252.8035,-0.05797575
-252.7981,-0.05799003
-252.7944,-0.05791142
-252.7905,-0.05803511
-252.7759,-0.05794079
-252.771,-0.05792603
-252.7694,-0.0579474
-252.7617,-0.05838193
-252.7514,-0.05816961
-252.7444,-0.0581148
-252.7414,-0.05813116
-252.7408,-0.05801196
-252.7329,-0.05817188
-252.7312,-0.05790972
-252.7138,-0.05790466
-252.7103,-0.05789297
-252.6984,-0.05790135
-252.6977,-0.05795139
-252.6925,-0.0579349
-252.6919,-0.05790308
-252.6745,-0.05792208
-252.6631,-0.05802991
-252.661,-0.05805746
-252.6492,-0.05799845
-252.6442,-0.05801607
-252.6348,-0.05814125
-252.6341,-0.05787765
-252.6326,-0.05817562
-252.6291,-0.05788074
-252.6262,-0.05786975
-252.6251,-0.05813988
-252.6199,-0.05790805
-252.6195,-0.05797091
-252.6143,-0.05793456
-252.6094,-0.05789161
-252.6084,-0.058378
-252.6015,-0.05793534
-252.578,-0.05807215
-252.5751,-0.05784114
-252.5541,-0.05783681
-252.5451,-0.05802898
-252.5407,-0.05789392
-252.5396,-0.05793087
-252.539,-0.05802856
-252.5347,-0.05794426
-252.5332,-0.05816313
-252.5315,-0.05787651
-252.5275,-0.05797214
-252.5264,-0.0579513
-252.5262,-0.05789179
-252.5161,-0.05810383
-252.5061,-0.05814151
-252.4936,-0.05803359
-252.4775,-0.0580706
-252.467,-0.05782139
-252.4578,-0.05784661
-252.4541,-0.05795967
-252.4503,-0.05792251
-252.4465,-0.05804441
-252.4425,-0.0578985
-252.4347,-0.05797674
-252.4314,-0.05814616
-252.4169,-0.0578004
-252.4089,-0.05798705
-252.4071,-0.05778757
-252.4,-0.05805475
-252.3893,-0.05811007
-252.3881,-0.05813196
-252.3859,-0.05780123
-252.3785,-0.05787358
-252.376,-0.05795687
-252.3751,-0.05801379
-252.3493,-0.05786127
-252.3473,-0.05806444
-252.3375,-0.05779565
-252.3334,-0.05777663
-252.3287,-0.05812337
-252.3203,-0.05794432
-252.3018,-0.05813811
-252.3009,-0.05784554
-252.2978,-0.05795005
-252.2918,-0.0583635
-252.2888,-0.05800759
-252.2879,-0.0578501
-252.2871,-0.05806869
-252.2706,-0.05791815
-252.2698,-0.05799054
-252.2667,-0.05812427
-252.2583,-0.0577819
-252.2575,-0.05787782
-252.2573,-0.05780202
-252.2469,-0.05808599
-252.2464,-0.05798231
-252.2329,-0.05790222
-252.2243,-0.05810207
-252.2231,-0.05792889
-252.2204,-0.05784077
-252.213,-0.05815386
-252.2044,-0.05803768
-252.1859,-0.05792596
-252.1824,-0.0579889
-252.1787,-0.0578131
-252.1673,-0.05790428
-252.1573,-0.05797221
-252.151,-0.05797926
-252.1481,-0.05810788
-252.146,-0.05810067
-252.1445,-0.05787692
-252.1422,-0.05784761
-252.1382,-0.05788192
-252.1228,-0.05814961
-252.12,-0.05808248
-252.1146,-0.05787186
-252.1116,-0.05782674
-252.1004,-0.05793901
-252.0972,-0.05783452
-252.0863,-0.05803952
-252.0738,-0.05794394
-252.0694,-0.05789252
-252.062,-0.05787101
-252.0563,-0.05787198
-252.0562,-0.05793182
-252.03750000000002,-0.057956745000000004
-252.0367,-0.05813174
-252.0358,-0.05786317
-252.0355,-0.05794078
-252.0332,-0.05808426
-252.0303,-0.0581263
-252.0179,-0.05785341
-252.015,-0.05795288
-251.994,-0.05804459
-251.9912,-0.05787891
-251.9872,-0.05799695
-251.9835,-0.05797355
-251.9818,-0.05789556
-251.9709,-0.0579852
-251.9672,-0.05788729
-251.96,-0.05789547
-251.9592,-0.05835743
-251.9408,-0.05789312
-251.9407,-0.05809224
-251.9382,-0.05787433
-251.9137,-0.05792422
-251.9135,-0.05786815
-251.9101,-0.05816218
-251.9043,-0.05807261
-251.9016,-0.05803868
-251.9015,-0.05791264
-251.8897,-0.05799807
-251.8872,-0.05802048
-251.886,-0.05791714
-251.8639,-0.05796601
-251.8561,-0.05809071
-251.8443,-0.05803188
-251.8409,-0.05798076
-251.8191,-0.05791932
-251.8088,-0.05793474
-251.8016,-0.0580379
-251.7953,-0.05808071
-251.79,-0.05792637
-251.7882,-0.05835255
-251.7878,-0.05803424
-251.7855,-0.05817655
-251.7844,-0.0579566
-251.7769,-0.05791299
-251.775,-0.05807135
-251.767,-0.05796454
-251.7664,-0.05789721
-251.766,-0.05807745
-251.7554,-0.05787183
-251.754,-0.05798895
-251.7509,-0.05798036
-251.7328,-0.05802431
-251.7172,-0.05800144
-251.7009,-0.05799814
-251.6941,-0.0579902
-251.6785,-0.0578924
-251.6765,-0.05788193
-251.6744,-0.05804993
-251.6697,-0.05796627
-251.6685,-0.05799089
-251.6676,-0.05793831
-251.6583,-0.0579266
-251.6566,-0.05788756
-251.6483,-0.05805644
-251.6311,-0.05799476
-251.6284,-0.05798124
-251.6225,-0.05797623
-251.6167,-0.05793613
-251.6106,-0.05835338
-251.6077,-0.05798404
-251.6002,-0.05802265
-251.5867,-0.0580674
-251.5809,-0.05801126
-251.5801,-0.05799078
-251.5735,-0.05786929
-251.572,-0.05811928
-251.5706,-0.05797394
-251.5575,-0.05792591
-251.5412,-0.05796375
-251.5367,-0.05793574
-251.5344,-0.05816551
-251.5276,-0.05794455
-251.5233,-0.05794133
-251.5199,-0.0580514
-251.5154,-0.05791847
-251.5043,-0.05788868
-251.503,-0.05786929
-251.4925,-0.05785622
-251.4856,-0.0579678
-251.4598,-0.05792948
-251.4593,-0.05788287
-251.457,-0.05792728
-251.4335,-0.0579112
-251.4332,-0.05794001
-251.4315,-0.05834544
-251.4278,-0.05786293
-251.4175,-0.0579531
-251.4165,-0.05791243
-251.4138,-0.05804748
-251.4131,-0.05785917
-251.408,-0.05813949
-251.4014,-0.057962
-251.3928,-0.05805561
-251.3921,-0.05792384
-251.375,-0.05791494
-251.3734,-0.05782619
-251.3723,-0.05799773
-251.3607,-0.05795582
-251.3498,-0.05784234
-251.3447,-0.05815964
-251.3384,-0.05788554
-251.331,-0.05788048
-251.3244,-0.05793355
-251.3134,-0.05794111
-251.3086,-0.05789998
-251.2953,-0.057898
-251.2933,-0.05789545
-251.2908,-0.05801001
-251.2867,-0.05778291
-251.282,-0.05810143
-251.2804,-0.05807395
-251.273,-0.05782396
-251.2727,-0.05801194
-251.2706,-0.05797785
-251.2612,-0.05808161
-251.2604,-0.05799767
-251.2476,-0.05791239
-251.2459,-0.05834215
-251.2437,-0.05786652
-251.2374,-0.05783385
-251.2307,-0.05816778
-251.2231,-0.05804804
-251.2228,-0.05792541
-251.2129,-0.05787184
-251.2001,-0.0579111
-251.1985,-0.05776215
