X,Y
-255.6449,-0.05791249
-255.6438,-0.05795223
-255.6423,-0.05810539
-255.6233,-0.05805009
-255.6227,-0.05788251
-255.6213,-0.05798463
-255.6166,-0.05804845
-255.6052,-0.05796914
-255.6021,-0.05806589
-255.586,-0.0579151
-255.5829,-0.05804016
-255.5828,-0.05796701
-255.5784,-0.05791715
-255.575,-0.05825571
-255.5739,-0.05783241
-255.5673,-0.05815502
-255.557,-0.05789896
-255.5441,-0.05801183
-255.544,-0.05793079
-255.5379,-0.05808861
-255.5317,-0.05808549
-255.5284,-0.05803643
-255.5204,-0.05791893
-255.5141,-0.05792356
-255.5139,-0.05795135
-255.5113,-0.0579239
-255.5056,-0.05793718
-255.494,-0.05813691
-255.4835,-0.05791871
-255.4821,-0.05806169
-255.4612,-0.05809112
-255.4466,-0.05792939
-255.4462,-0.05794252
-255.4393,-0.05787576
-255.439,-0.0580159
-255.4368,-0.05794967
-255.4349,-0.05807148
-255.4271,-0.05791307
-255.4216,-0.0579478
-255.421,-0.05790649
-255.418,-0.05809622
-255.4169,-0.05784507
-255.401,-0.05792712
-255.389,-0.05808508
-255.3881,-0.05808588
-255.386,-0.05791895
-255.3818,-0.05837517
-255.3783,-0.05794606
-255.3773,-0.05794913
-255.3756,-0.05792901
-255.3571,-0.05789299
-255.3546,-0.05796601
-255.3464,-0.05798919
-255.3282,-0.05790116
-255.3235,-0.05791208
-255.3209,-0.05791305
-255.3157,-0.05806285
-255.3089,-0.05796307
-255.3088,-0.05796135
-255.308,-0.05794288
-255.299,-0.05796618
-255.2981,-0.05800578
-255.2943,-0.057881
-255.277,-0.05842159
-255.2674,-0.05796283
-255.2656,-0.05786909
-255.2584,-0.05794244
-255.2547,-0.05796044
-255.2539,-0.05791325
-255.2453,-0.05800566
-255.2374,-0.05797532
-255.2321,-0.05788008
-255.229,-0.05803641
-255.2204,-0.05807942
-255.2176,-0.05799803
-255.1893,-0.05790465
-255.1825,-0.05789361
-255.1799,-0.05800274
-255.1721,-0.05797527
-255.1716,-0.05799636
-255.1678,-0.05844276
-255.1672,-0.05800204
-255.1667,-0.05800987
-255.1549,-0.0580035
-255.1479,-0.05800247
-255.1181,-0.05790703
-255.1102,-0.05809619
-255.1071,-0.05786109
-255.107,-0.05791934
-255.1033,-0.05792117
-255.1016,-0.05792133
-255.1006,-0.05800863
-255.1001,-0.05805746
-255.0999,-0.05797815
-255.0979,-0.05794331
-255.0966,-0.05804065
-255.0902,-0.0580788
-255.0859,-0.05825473
-255.0789,-0.05799257
-255.0679,-0.05792754
-255.0529,-0.0584437
-255.0496,-0.05790086
-255.0391,-0.05794578
-255.0332,-0.05784037
-255.0321,-0.05800765
-255.0237,-0.05806962
-255.0219,-0.05807755
-255.019,-0.05809161
-255.0161,-0.05794836
-255.0135,-0.05800553
-255.0113,-0.05796933
-255.0073,-0.05826491
-255.0071,-0.05797703
-255.0032,-0.05794423
-254.9987,-0.05811371
-254.9796,-0.05789443
-254.9748,-0.05792711
-254.9569,-0.05797509
-254.9567,-0.05795368
-254.954,-0.05796577
-254.9536,-0.0579776
-254.9531,-0.05784735
-254.9389,-0.05793349
-254.9372,-0.05810006
-254.9361,-0.0579495
-254.9346,-0.05841447
-254.9273,-0.05807406
-254.9118,-0.05788284
-254.905,-0.05798535
-254.9032,-0.05801982
-254.8851,-0.05793632
-254.8846,-0.05813147
-254.883,-0.05790639
-254.8824,-0.05803703
-254.8814,-0.05799923
-254.881,-0.05794039
-254.8793,-0.05807744
-254.8732,-0.05787858
-254.8664,-0.05793086
-254.866,-0.05822851
-254.861,-0.05793018
-254.8583,-0.05807804
-254.8424,-0.05787764
-254.8404,-0.05812801
-254.8268,-0.05822432
-254.8246,-0.05801052
-254.8244,-0.05818835
-254.8199,-0.05814956
-254.8186,-0.05826222
-254.8131,-0.05800122
-254.8105,-0.05792531
-254.8097,-0.05837004
-254.8066,-0.05826553
-254.8051,-0.05801775
-254.8036,-0.05819827
-254.8034,-0.05806519
-254.8021,-0.05809013
-254.7927,-0.05789637
-254.7916,-0.05802725
-254.7885,-0.05826511
-254.7883,-0.05796218
-254.7819,-0.05794123
-254.7773,-0.05804239
-254.7721,-0.05798201
-254.7703,-0.0581418
-254.7628,-0.05798098
-254.755,-0.05800807
-254.7518,-0.05815721
-254.7498,-0.05810212
-254.7455,-0.05797196
-254.7369,-0.05791359
-254.7336,-0.05824085
-254.7319,-0.05802888
-254.7282,-0.05802771
-254.7201,-0.05790963
-254.7196,-0.05788098
-254.7108,-0.05798745
-254.7068,-0.0580136
-254.7032,-0.05796655
-254.7029,-0.05787565
-254.7019,-0.05796574
-254.6975,-0.0580917
-254.6966,-0.05814824
-254.6962,-0.05822382
-254.6858,-0.05800238
-254.6851,-0.05805518
-254.6828,-0.05837093
-254.6626,-0.05790759
-254.6617,-0.0581524
-254.6559,-0.05791062
-254.6523,-0.05813542
-254.6378,-0.05812245
-254.6345,-0.05794339
-254.6326,-0.05788244
-254.6278,-0.05804048
-254.6231,-0.05799439
-254.6162,-0.05799459
-254.6139,-0.05814342
-254.6137,-0.0579357
-254.6111,-0.05814183
-254.6066,-0.05792783
-254.6034,-0.05819748
-254.6015,-0.05802162
-254.5906,-0.05803188
-254.5831,-0.05795364
-254.5743,-0.0580174
-254.5721,-0.05790449
-254.5719,-0.05787492
-254.5666,-0.05791945
-254.5656,-0.05813141
-254.548,-0.05823933
-254.5476,-0.05819256
-254.5463,-0.05817156
-254.5455,-0.0580732
-254.5453,-0.05798736
-254.5431,-0.05810866
-254.5364,-0.0581469
-254.5352,-0.05800016
-254.5223,-0.05818292
-254.5098,-0.05790592
-254.5085,-0.05804407
-254.5068,-0.05792349
-254.5043,-0.05804759
-254.4986,-0.05788386
-254.4968,-0.05790496
-254.4955,-0.05800247
-254.4914,-0.05789582
-254.4874,-0.05816779
-254.4867,-0.05819172
-254.4796,-0.05796872
-254.4783,-0.05802198
-254.4761,-0.05797517
-254.476,-0.05814093
-254.4715,-0.05803486
-254.4708,-0.05810235
-254.4667,-0.05793873
-254.4583,-0.0580599
-254.449,-0.05784905
-254.432,-0.05789994
-254.4318,-0.05790756
-254.4267,-0.05789617
-254.4226,-0.05794722
-254.4211,-0.05790841
-254.4206,-0.05789891
-254.4189,-0.05819966
-254.411,-0.05817345
-254.398,-0.0583005
-254.3886,-0.05798401
-254.3783,-0.05806696
-254.3766,-0.05807447
-254.3659,-0.05783813
-254.3552,-0.05789626
-254.3472,-0.05790279
-254.3465,-0.05791538
-254.3459,-0.05820671
-254.3455,-0.05784058
-254.3371,-0.05797174
-254.3361,-0.05796267
-254.3216,-0.0580676
-254.2963,-0.05791955
-254.295,-0.05812614
-254.2935,-0.05803083
-254.2843,-0.05790241
-254.281,-0.05785347
-254.2777,-0.05789566
-254.2773,-0.05790751
-254.2765,-0.05792183
-254.2707,-0.05792823
-254.2686,-0.05791021
-254.265,-0.05796268
-254.2583,-0.05801842
-254.2541,-0.0582813
-254.2428,-0.05795331
-254.2288,-0.05806684
-254.2081,-0.05807051
-254.2026,-0.05787183
-254.1997,-0.0579296
-254.1972,-0.05793698
-254.1962,-0.05788691
-254.1936,-0.05794344
-254.1828,-0.05822243
-254.1808,-0.05798021
-254.1717,-0.05811293
-254.14,-0.0579328
-254.1367,-0.05805583
-254.1331,-0.0578923
-254.1243,-0.05796789
-254.1242,-0.05804553
-254.123,-0.05795818
-254.1214,-0.0580914
-254.1199,-0.05805748
-254.1194,-0.05794799
-254.1158,-0.05791226
-254.1123,-0.05826866
-254.1119,-0.05793507
-254.1103,-0.05793545
-254.1073,-0.05784858
-254.0948,-0.05796414
-254.0923,-0.05822813
-254.0677,-0.05795167
-254.0618,-0.05788605
-254.0539,-0.05797372
-254.0502,-0.05806341
-254.0493,-0.05805758
-254.0486,-0.05809838
-254.0432,-0.05803859
-254.041,-0.05796155
-254.0395,-0.05790691
-254.0378,-0.05796172
-254.0374,-0.05801912
-254.0236,-0.05798931
-254.013,-0.05795962
-254.0114,-0.05785417
-253.994,-0.05796631
-253.9898,-0.0578797
-253.9836,-0.05810202
-253.971,-0.05808074
-253.9682,-0.05827821
-253.9635,-0.05796074
-253.9605,-0.05791891
-253.9518,-0.05800607
-253.9376,-0.0580368
-253.9278,-0.05795768
-253.9224,-0.05809103
-253.9199,-0.05796765
-253.9156,-0.0578876
-253.9149,-0.05787637
-253.9147,-0.05813492
-253.913,-0.05798556
-253.9104,-0.0580158
-253.8957,-0.05822524
-253.8851,-0.05795633
-253.8843,-0.05804329
-253.8766,-0.05796187
-253.8705,-0.05788913
-253.8691,-0.05805211
-253.8643,-0.05796473
-253.8457,-0.05795466
-253.8448,-0.05794533
-253.8434,-0.05786491
-253.8412,-0.05798591
-253.8267,-0.0582936
-253.8181,-0.05794666
-253.8165,-0.0580941
-253.8076,-0.05792083
-253.8067,-0.05794912
-253.8057,-0.05804996
-253.7969,-0.05808171
-253.7958,-0.05795455
-253.7888,-0.05822304
-253.7823,-0.0579023
-253.7765,-0.0579511
-253.7722,-0.05796665
-253.771,-0.0581512
-253.7697,-0.0579332
-253.7695,-0.05798302
-253.7645,-0.05792781
-253.7635,-0.05809207
-253.7598,-0.05793778
-253.7275,-0.05794463
-253.7236,-0.05805169
-253.7221,-0.0580115
-253.7138,-0.05794736
-253.7025,-0.05794885
-253.698,-0.05798289
-253.6969,-0.05812807
-253.696,-0.05791487
-253.6957,-0.05790154
-253.6946,-0.05786854
-253.6862,-0.05795042
-253.6755,-0.05809008
-253.6725,-0.05788639
-253.6668,-0.05807969
-253.6586,-0.05812524
-253.6484,-0.0579145
-253.643,-0.05803681
-253.6306,-0.05794242
-253.6282,-0.05798492
-253.6255,-0.05795943
-253.6235,-0.05787245
-253.6196,-0.05809402
-253.5972,-0.05795393
-253.586,-0.05793595
-253.5682,-0.05794505
-253.5635,-0.05794147
-253.5608,-0.05822694
-253.5606,-0.05802011
-253.549,-0.05788723
-253.5443,-0.05785113
-253.5412,-0.05835769
-253.5409,-0.05805307
-253.5374,-0.0580721
-253.522,-0.05794206
-253.5058,-0.05796957
-253.4991,-0.05802121
-253.498,-0.05816694
-253.4939,-0.05795294
-253.4909,-0.0579014
-253.4883,-0.05794536
-253.487,-0.05786366
-253.4839,-0.05800722
-253.479,-0.05800065
-253.4641,-0.05794664
-253.4389,-0.05823953
-253.4332,-0.05794902
-253.4231,-0.05813638
-253.4118,-0.0579675
-253.4109,-0.05796724
-253.4064,-0.05794783
-253.3992,-0.05790301
-253.3975,-0.05839445
-253.3965,-0.05788303
-253.3893,-0.05783959
-253.383,-0.05795247
-253.3779,-0.05799578
-253.3545,-0.05799249
-253.3397,-0.05801284
-253.3351,-0.05821258
-253.3329,-0.05791247
-253.3248,-0.05794553
-253.3247,-0.05790306
-253.3216,-0.05813394
-253.3214,-0.05801002
-253.3209,-0.05791712
-253.3138,-0.0582517
-253.3127,-0.05785487
-253.3116,-0.05798313
-253.3052,-0.05792655
-253.2919,-0.05769906
-253.2833,-0.05801524
-253.2735,-0.05806376
-253.2664,-0.0580106
-253.2581,-0.05794612
-253.2486,-0.05790086
-253.2349,-0.05802209
-253.2334,-0.05789027
-253.232,-0.05787408
-253.227,-0.05798353
-253.2217,-0.05810975
-253.2142,-0.0580282
-253.2116,-0.05797368
-253.2108,-0.05798738
-253.2065,-0.05770229
-253.2064,-0.05799893
-253.1947,-0.05799632
-253.1835,-0.05826279
-253.1748,-0.0578898
-253.1701,-0.05794735
-253.1588,-0.05793909
-253.1543,-0.05793337
-253.145,-0.05804452
-253.1409,-0.05785182
-253.1349,-0.05804776
-253.1272,-0.05796938
-253.1244,-0.05774119
-253.1213,-0.05807667
-253.1198,-0.05804157
-253.1159,-0.05801638
-253.1133,-0.05844057
-253.0989,-0.05788077
-253.0897,-0.05792046
-253.0764,-0.05797662
-253.0747,-0.05793905
-253.0739,-0.05804455
-253.0559,-0.05799193
-253.0527,-0.05805727
-253.0505,-0.05784547
-253.0475,-0.05826504
-253.0471,-0.05795896
-253.0411,-0.05805605
-253.0398,-0.05796501
-253.0255,-0.05803214
-253.0198,-0.05803876
-253.0046,-0.05807294
-253.0042,-0.05827998
-253.0036,-0.05804141
-252.9959,-0.05801775
-252.9931,-0.05793905
-252.9924,-0.05795925
-252.9745,-0.05793274
-252.9632,-0.05804699
-252.9576,-0.05785993
-252.9545,-0.05791215
-252.9534,-0.05795415
-252.9478,-0.05786107
-252.9443,-0.0580577
-252.9369,-0.05812505
-252.9344,-0.05802582
-252.9315,-0.05805175
-252.9263,-0.05789869
-252.9177,-0.05799875
-252.9062,-0.058254
-252.9041,-0.05796853
-252.8801,-0.05798847
-252.8709,-0.05786086
-252.8701,-0.05799802
-252.8675,-0.05794468
-252.8667,-0.05809303
-252.8491,-0.05804273
-252.8442,-0.05813557
-252.8363,-0.05806546
-252.8337,-0.05804751
-252.8303,-0.05844304
-252.8254,-0.05790956
-252.8241,-0.05794984
-252.8143,-0.05798256
-252.8124,-0.05796613
-252.7927,-0.05797702
-252.7918,-0.05797883
-252.7847,-0.05806272
-252.7809,-0.05794023
-252.778,-0.05798056
-252.7674,-0.05792886
-252.7644,-0.05822112
-252.7633,-0.05789553
-252.753,-0.05802146
-252.7518,-0.05803612
-252.7505,-0.05791698
-252.7392,-0.05807291
-252.7389,-0.0579433
-252.7317,-0.05810958
-252.7222,-0.05794581
-252.7182,-0.05786365
-252.7095,-0.05793558
-252.7023,-0.05797522
-252.6971,-0.05809466
-252.6906,-0.05842206
-252.6828,-0.05792853
-252.6677,-0.05827824
-252.6621,-0.05806707
-252.6539,-0.05800108
-252.6528,-0.05793132
-252.6524,-0.05791898
-252.6412,-0.05786769
-252.6393,-0.05807656
-252.6342,-0.05800119
-252.6143,-0.05797542
-252.6118,-0.05808388
-252.6011,-0.05798334
-252.5983,-0.05792781
-252.5913,-0.05813281
-252.5846,-0.05796851
-252.5759,-0.05803596
-252.5615,-0.0578758
-252.5564,-0.05797792
-252.5485,-0.05839838
-252.5433,-0.05800159
-252.5388,-0.05807253
-252.5251,-0.05804581
-252.5235,-0.05798966
-252.5165,-0.05792995
-252.5094,-0.05790662
-252.503,-0.05792089
-252.4992,-0.05792016
-252.4989,-0.0582477
-252.4947,-0.05783232
-252.4859,-0.05787627
-252.4817,-0.05789632
-252.4781,-0.05793525
-252.4771,-0.05809378
-252.4674,-0.05812313
-252.453,-0.05814065
-252.4495,-0.05807542
-252.4414,-0.05798308
-252.4382,-0.05792202
-252.4339,-0.05800363
-252.4308,-0.05794755
-252.4274,-0.05792728
-252.418,-0.05788115
-252.4088,-0.05835985
-252.4078,-0.05788518
-252.3935,-0.05788618
-252.3874,-0.05787253
-252.3783,-0.05813524
-252.3716,-0.05810531
-252.3683,-0.05794947
-252.3625,-0.05797205
-252.3592,-0.05796197
-252.3403,-0.058025
-252.3384,-0.05792859
-252.3316,-0.05784798
-252.3303,-0.05806672
-252.3296,-0.05789311
-252.3265,-0.05820897
-252.3139,-0.05806556
-252.3099,-0.05814345
-252.3058,-0.05788404
-252.2963,-0.05783191
-252.2956,-0.0579931
-252.2929,-0.05811058
-252.2854,-0.05795114
-252.2774,-0.05815537
-252.2672,-0.05786405
-252.2618,-0.05793454
-252.2522,-0.05789744
-252.2493,-0.05793547
-252.2477,-0.05782029
-252.2231,-0.05806768
-252.2202,-0.05789328
-252.2145,-0.05809025
-252.2082,-0.05786069
-252.2052,-0.05781747
-252.1794,-0.05782775
-252.1792,-0.05797542
-252.1786,-0.05791513
-252.1768,-0.05791207
-252.1755,-0.05814548
-252.1612,-0.05781258
-252.1588,-0.0579485
-252.1566,-0.05798176
-252.1562,-0.05815842
-252.1516,-0.0580643
-252.1352,-0.05805334
-252.1318,-0.05792221
-252.1281,-0.05828479
-252.1101,-0.05791469
-252.095,-0.05781064
-252.0938,-0.0578975
-252.0791,-0.0580841
-252.0718,-0.05800677
-252.0687,-0.05811139
-252.0686,-0.05796191
-252.0602,-0.05805634
-252.0548,-0.05800641
-252.054,-0.05800133
-252.0235,-0.05811026
-252.0207,-0.05787174
-252.0165,-0.05788416
-252.0122,-0.05797538
-252.0081,-0.05787035
-252.0067,-0.05782248
-252.0036,-0.0579569
-252.0034,-0.0580856
-251.9931,-0.05784983
-251.9869,-0.05825907
-251.9861,-0.05784234
-251.9828,-0.05811531
-251.9753,-0.0579816
-251.9733,-0.05795778
-251.9663,-0.05805643
-251.9642,-0.05803639
-251.9637,-0.05804994
-251.9555,-0.05798515
-251.9521,-0.05802024
-251.9339,-0.05807876
-251.9293,-0.05792734
-251.9164,-0.05784785
-251.9135,-0.05803574
-251.8995,-0.05787737
-251.8992,-0.05784178
-251.8907,-0.05809935
-251.8822,-0.05808197
-251.871,-0.05805116
-251.865,-0.05800706
-251.8602,-0.05805761
-251.8567,-0.05805967
-251.856,-0.05786674
-251.8495,-0.05803655
-251.847,-0.05792225
-251.838,-0.05783051
-251.8367,-0.05799556
-251.8295,-0.05787032
-251.8157,-0.05808128
-251.8105,-0.05807672
-251.8062,-0.05789121
-251.7931,-0.05801154
-251.7876,-0.05802106
-251.7784,-0.05785844
-251.7764,-0.05810829
-251.7747,-0.0580117
-251.774,-0.05803805
-251.7509,-0.05791471
-251.7491,-0.05807206
-251.7449,-0.05805878
-251.7441,-0.05804757
-251.7398,-0.05789495
-251.722,-0.05796517
-251.7127,-0.05787781
-251.7071,-0.05823719
-251.7015,-0.05801945
-251.6885,-0.0579099
-251.6858,-0.0579975
-251.6778,-0.05801303
-251.6649,-0.05784804
-251.6581,-0.05810949
-251.65525,-0.057987665
-251.6486,-0.0579114
-251.6403,-0.05807134
-251.639,-0.05793916
-251.6385,-0.05804614
-251.6349,-0.05805676
-251.633,-0.05790155
-251.6327,-0.05800052
-251.6182,-0.05792394
-251.6178,-0.0578671
-251.5903,-0.05804642
-251.5782,-0.05798933
-251.5634,-0.05790655
-251.5609,-0.05791233
-251.559,-0.05813264
-251.5438,-0.0580215
-251.5437,-0.05793617
-251.539,-0.05809506
-251.5382,-0.05787172
-251.5332,-0.05803571
-251.5315,-0.0578259
-251.5288,-0.05792075
-251.5248,-0.05797521
-251.5151,-0.05800433
-251.5019,-0.05793628
-251.4936,-0.05791623
-251.4892,-0.05788559
-251.4807,-0.05796093
-251.4665,-0.05812446
-251.4613,-0.05804728
-251.458,-0.05787564
-251.4537,-0.05802729
-251.4524,-0.05798565
-251.4428,-0.05804033
-251.4294,-0.058026
-251.429,-0.05827348
-251.421,-0.05797722
-251.4207,-0.05803358
-251.4184,-0.05782103
-251.4176,-0.05807229
-251.4116,-0.05805819
-251.4113,-0.05789428
-251.3798,-0.05791813
-251.375,-0.05788049
-251.3737,-0.05809027
-251.3708,-0.05795061
-251.3652,-0.05801189
-251.3619,-0.05803625
-251.3382,-0.0579102
-251.3253,-0.0579432
-251.3202,-0.05801027
-251.3193,-0.05786574
-251.319,-0.05797626
-251.3086,-0.05783737
-251.2958,-0.05804264
-251.2948,-0.0580447
-251.292,-0.05830389
-251.2814,-0.05794077
-251.28,-0.05803678
-251.2681,-0.05808487
-251.2621,-0.05794485
-251.2367,-0.05807591
-251.2322,-0.05790256
-251.2139,-0.05787416
-251.2077,-0.05795244
-251.2045,-0.05798512
-251.1945,-0.0578867
-251.1838,-0.05794213
-251.171,-0.05811728
-251.1527,-0.0583446
-251.1471,-0.05805919
-251.1419,-0.05796532
-251.1414,-0.05806427
-251.1377,-0.05787091
-251.136,-0.05785199
-251.1301,-0.05787695
-251.1086,-0.05807448
-251.1069,-0.05801883
-251.106,-0.0579854
-251.1055,-0.0578976
-251.0944,-0.05797579
-251.092,-0.05791625
-251.0911,-0.05789955
-251.0832,-0.05794616
-251.0792,-0.05797752
-251.0739,-0.05812291
-251.0521,-0.05806465
-251.0506,-0.05787553
-251.045,-0.05799684
-251.0441,-0.05803581
-251.0409,-0.05787007
-251.0407,-0.05785403
-251.0233,-0.05800266
-251.0159,-0.05837253
-251.0021,-0.05785423
-251.0014,-0.05785238
-250.9985,-0.05808203
-250.9977,-0.05787601
-250.9956,-0.05797602
-250.9826,-0.05797281
-250.9766,-0.05801291
-250.9699,-0.05801353
-250.9691,-0.05788365
-250.9671,-0.05789552
-250.9503,-0.05805513
-250.9484,-0.05798741
-250.9475,-0.05789569
-250.9316,-0.05809991
-250.9167,-0.05799112
-250.9086,-0.05782893
-250.9034,-0.05785521
-250.8979,-0.05781788
-250.894,-0.05813015
-250.8865,-0.05796308
-250.8849,-0.05789673
-250.8771,-0.05839591
-250.8758,-0.05807521
-250.8742,-0.05804663
-250.8725,-0.05797171
-250.859,-0.05806422
-250.8544,-0.05792924
-250.8522,-0.05792977
-250.8499,-0.05786771
-250.8481,-0.05810717
-250.8061,-0.0578602
-250.8032,-0.05790376
-250.7926,-0.05803848
-250.7915,-0.05780607
-250.789,-0.05799913
-250.7878,-0.05783068
