Time, Distance, CarPositionX, CarPositionY, CarPositionZ, Speed
0, 67.34563, -17.05, -0.003920317, 88.44, 0.705657
0.02, 67.34561, -17.05, -0.01105732, 88.44, 1.28466
0.11246, 67.3455, -17.05001, -0.06197244, 88.43999, 1.982419
0.1779469, 67.34529, -17.05003, -0.08133501, 88.43998, 1.064416
0.2444443, 67.3453, -17.05, -0.06003433, 88.43997, 1.153165
0.3030097, 67.34593, -17.04989, -0.04717046, 88.44002, 0.7907753
0.35943, 67.34623, -17.04986, -0.04889625, 88.44004, 0.1101422
0.4265276, 67.34586, -17.0499, -0.06137371, 88.44003, 0.6694593
0.4924564, 67.34515, -17.04994, -0.06331354, 88.43999, 0.1059733
0.5474511, 67.3451, -17.04995, -0.05896235, 88.43997, 0.2848352
0.6034317, 67.34572, -17.04991, -0.0557977, 88.43999, 0.2035338
0.6603492, 67.34618, -17.04987, -0.05665976, 88.44002, 0.05460295
0.7144033, 67.34618, -17.04985, -0.05817235, 88.44002, 0.1007421
0.7732833, 67.34579, -17.04985, -0.0593881, 88.44, 0.07433912
0.8255843, 67.34542, -17.04985, -0.05882597, 88.43998, 0.03872688
0.8821195, 67.34545, -17.04986, -0.0579164, 88.43998, 0.05791976
0.9368123, 67.34566, -17.04986, -0.05773193, 88.43998, 0.01214264
0.9904641, 67.34583, -17.04986, -0.0578928, 88.43998, 0.0107975
1.046114, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.105037, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.162397, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.219995, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.273108, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.327142, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.383633, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.435534, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.489879, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.5459, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.60142, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.654265, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.711643, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.763417, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.822477, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.87457, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.927587, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.987591, 67.34583, -17.04986, -0.0578928, 88.43998, 0
2.04019, 67.34583, -17.04986, -0.0578928, 88.43998, 0
2.09436, 67.34583, -17.04986, -0.0578928, 88.43998, 0
2.149846, 67.34583, -17.04986, -0.0578928, 88.43998, 0
2.201397, 67.34583, -17.04986, -0.0578928, 88.43998, 0
2.251253, 67.34583, -17.04986, -0.0578928, 88.43998, 0
2.31711, 67.34583, -17.04986, -0.0578928, 88.43998, 0
2.387389, 67.34583, -17.04986, -0.0578928, 88.43998, 0
2.463589, 67.34583, -17.04986, -0.0578928, 88.43998, 0
2.544736, 67.34583, -17.04986, -0.0578928, 88.43998, 0
2.606092, 67.34583, -17.04986, -0.0578928, 88.43998, 0
2.664716, 67.34583, -17.04986, -0.0578928, 88.43998, 0
2.714996, 67.34583, -17.04986, -0.0578928, 88.43998, 0
2.760306, 67.34583, -17.04986, -0.0578928, 88.43998, 0
2.803065, 67.34583, -17.04986, -0.0578928, 88.43998, 0
2.844817, 67.34583, -17.04986, -0.0578928, 88.43998, 0
2.888152, 67.34583, -17.04986, -0.0578928, 88.43998, 0
2.929856, 67.34583, -17.04986, -0.0578928, 88.43998, 0
2.971183, 67.34583, -17.04986, -0.0578928, 88.43998, 0
3.012244, 67.34583, -17.04986, -0.0578928, 88.43998, 0
3.058425, 67.34583, -17.04986, -0.0578928, 88.43998, 0
3.098552, 67.34583, -17.04986, -0.0578928, 88.43998, 0
3.140481, 67.34583, -17.04986, -0.0578928, 88.43998, 0
3.181967, 67.34583, -17.04986, -0.0578928, 88.43998, 0
