Time, Distance, CarPositionX, CarPositionY, CarPositionZ, Speed
0, 67.34563, -17.05, -0.003920317, 88.44, 0.705657
0.02, 67.34561, -17.05, -0.01105732, 88.44, 1.28466
0.1434794, 67.3454, -17.05002, -0.0793246, 88.43999, 1.99031
0.1865709, 67.34521, -17.05004, -0.07922888, 88.43996, 0.008297908
0.2263929, 67.34519, -17.05003, -0.06718516, 88.43996, 1.08878
0.2625024, 67.34549, -17.04997, -0.05381989, 88.43998, 1.332487
0.2977361, 67.34571, -17.04993, -0.04939449, 88.44, 0.4521919
0.3329214, 67.34612, -17.04987, -0.04712856, 88.44003, 0.2319448
0.3661871, 67.34626, -17.04986, -0.05186999, 88.44005, 0.5131184
0.3982421, 67.34621, -17.04987, -0.05535531, 88.44005, 0.3914281
0.4310918, 67.34586, -17.0499, -0.06137371, 88.44003, 0.6595663
0.4638375, 67.34536, -17.04993, -0.06368721, 88.44, 0.2543828
0.4966807, 67.34515, -17.04994, -0.06331354, 88.43999, 0.04100515
0.5287693, 67.34501, -17.04995, -0.06062704, 88.43997, 0.3014036
0.5619414, 67.34527, -17.04994, -0.05748206, 88.43997, 0.3413118
0.5941041, 67.34549, -17.04992, -0.05639207, 88.43998, 0.1220157
0.6261813, 67.34592, -17.04989, -0.05570453, 88.44, 0.07729051
0.6605414, 67.34618, -17.04987, -0.05665976, 88.44002, 0.1001279
0.6941864, 67.34621, -17.04986, -0.05742109, 88.44002, 0.08146607
0.7269765, 67.34608, -17.04985, -0.05879301, 88.44001, 0.150628
0.7606084, 67.34579, -17.04985, -0.0593881, 88.44, 0.0637047
0.793291, 67.34563, -17.04985, -0.05934954, 88.43999, 0.004335286
0.823886, 67.34542, -17.04985, -0.05882597, 88.43998, 0.061634
0.8555855, 67.34538, -17.04986, -0.05847842, 88.43998, 0.03947115
0.8897835, 67.34545, -17.04986, -0.0579164, 88.43998, 0.059164
0.9227317, 67.34566, -17.04986, -0.05773193, 88.43998, 0.02015634
0.9560369, 67.34575, -17.04986, -0.05778056, 88.43998, 0.005261316
0.9891338, 67.34583, -17.04986, -0.0578928, 88.43998, 0.01220979
1.022768, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.059186, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.096006, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.130845, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.164681, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.199458, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.231357, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.264632, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.299489, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.334891, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.368514, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.402245, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.437055, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.469102, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.504908, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.540438, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.574117, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.60703, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.640272, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.673199, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.707501, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.740734, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.773773, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.805598, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.837617, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.87049, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.9033, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.93696, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.970566, 67.34583, -17.04986, -0.0578928, 88.43998, 0
2.002499, 67.34583, -17.04986, -0.0578928, 88.43998, 0
