Time, Distance, CarPositionX, CarPositionY, CarPositionZ, Speed
0, 67.34563, -17.05, -0.003920317, 88.44, 0.705657
0.02, 67.34561, -17.05, -0.01105732, 88.44, 1.28466
0.0987188, 67.34552, -17.05001, -0.04826957, 88.43999, 1.701806
0.1406025, 67.3454, -17.05002, -0.0793246, 88.43999, 2.669252
0.1762504, 67.34529, -17.05003, -0.08133501, 88.43998, 0.20303
0.2142097, 67.34516, -17.05004, -0.07405484, 88.43996, 0.6904415
0.2515716, 67.3453, -17.05, -0.06003433, 88.43997, 1.350947
0.2876232, 67.34571, -17.04993, -0.04939449, 88.44, 1.062493
0.3225152, 67.34612, -17.04987, -0.04712856, 88.44003, 0.2338945
0.3550464, 67.34623, -17.04986, -0.04889625, 88.44004, 0.1956213
0.3893973, 67.34621, -17.04987, -0.05535531, 88.44005, 0.6769159
0.4249773, 67.34586, -17.0499, -0.06137371, 88.44003, 0.6089532
0.4581353, 67.34561, -17.04992, -0.06307161, 88.44002, 0.1843575
0.4916666, 67.34515, -17.04994, -0.06331354, 88.43999, 0.02629564
0.5261083, 67.34501, -17.04995, -0.06062704, 88.43997, 0.2808113
0.5599022, 67.3451, -17.04995, -0.05896235, 88.43997, 0.1773376
0.5934912, 67.34549, -17.04992, -0.05639207, 88.43998, 0.2754885
0.6299861, 67.34592, -17.04989, -0.05570453, 88.44, 0.06793451
0.6642058, 67.34618, -17.04987, -0.05665976, 88.44002, 0.1005387
0.6981084, 67.34621, -17.04986, -0.05742109, 88.44002, 0.08084708
0.7327857, 67.34608, -17.04985, -0.05879301, 88.44001, 0.1424306
0.767722, 67.34579, -17.04985, -0.0593881, 88.44, 0.06132618
0.8024749, 67.34551, -17.04985, -0.05913997, 88.43999, 0.02575542
0.8380244, 67.34542, -17.04985, -0.05882597, 88.43998, 0.03180761
0.8726548, 67.34541, -17.04986, -0.05816001, 88.43998, 0.06923123
0.9067381, 67.34555, -17.04986, -0.05777258, 88.43998, 0.04092226
0.9404564, 67.34575, -17.04986, -0.05778056, 88.43998, 0.0008767283
0.9770124, 67.34583, -17.04986, -0.0578928, 88.43998, 0.01105444
1.010824, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.047733, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.083314, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.117639, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.151727, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.186541, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.222177, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.257658, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.292538, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.325639, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.362174, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.396941, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.431692, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.466399, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.50074, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.535014, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.568625, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.601992, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.635717, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.670558, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.705685, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.739938, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.773477, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.806985, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.840852, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.875252, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.911693, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.944421, 67.34583, -17.04986, -0.0578928, 88.43998, 0
1.978442, 67.34583, -17.04986, -0.0578928, 88.43998, 0
2.013516, 67.34583, -17.04986, -0.0578928, 88.43998, 0
